Brain,ROI,Green,Red,Green_Red_Ratio,Reporter,Driver,Marker,Condition,InjuryType
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,AL_right,0.5999975800514221,0.6868308186531067,0.8735740501977375,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,CX,0.5965139865875244,0.9684657454490662,0.61593710401283,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,MB_left,0.4005280435085296,0.8725812435150146,0.4590151879670076,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,MB_right,0.587743878364563,0.9996154308319092,0.587969993495824,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,PI,0.4005280435085296,0.9809671640396118,0.4082991339477252,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_24hours_moderate_single_f6,SEG,0.2002640217542648,0.0,,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_NsybGal4_1week_mild_double_f1,AL_left,0.7119787931442261,0.6075072884559631,1.1719674918695824,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,AL_right,0.7098396420478821,0.6047263741493225,1.1738195527628903,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,CX,0.7149473428726196,0.6075072884559631,1.1768539348552105,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,MB_left,0.7151656150817871,0.6075072884559631,1.1772132263621853,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,MB_right,0.7084426879882812,0.6072848439216614,1.1665739645556987,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,PI,0.7128081917762756,0.6075072884559631,1.173332740728008,uasmitotimer,unknown,unknown,mild,double
UasMitoTimer_NsybGal4_1week_mild_double_f1,SEG,0.0,0.3037536442279815,0.0,uasmitotimer,unknown,unknown,mild,double
Stat92E_GFP_1week_moderate_double_m2,AL_left,0.8573272228240967,0.7777988910675049,1.1022479366709326,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,AL_right,0.7928252220153809,0.7689531445503235,1.0310449051860209,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,CX,0.9256269931793212,0.882007360458374,1.0494549531857402,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,MB_left,0.9229200482368468,0.8784663677215576,1.0506037364077887,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,MB_right,0.7995701432228088,0.7778870463371277,1.0278743514084483,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,PI,0.8662416934967041,0.8836693167686462,0.9802781165519354,unknown,unknown,unknown,moderate,double
Stat92E_GFP_1week_moderate_double_m2,SEG,0.7993462681770325,0.7777717709541321,1.0277388535153875,unknown,unknown,unknown,moderate,double
Stat92E_GFP_24hour_moderate_single_f3,AL_left,0.6040357351303101,0.4803381562232971,1.2575218672603412,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,AL_right,0.8015457391738892,0.701356053352356,1.14285138816817,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,CX,1.0,0.4016254246234894,2.489882210364214,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,MB_left,0.4716684818267822,0.2585979998111725,1.8239448184873557,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,MB_right,1.0,0.5872805118560791,1.7027638067531574,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,PI,1.0,0.395003467798233,2.5316233439013702,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_f3,SEG,0.392138659954071,0.2013540565967559,1.9475081186935908,unknown,unknown,unknown,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),AL_left,0.919019341468811,0.4112653732299804,2.2346139531540223,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),AL_right,1.0,1.0,1.0,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),CX,1.0,1.0,1.0,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),MB_left,0.9655175805091858,0.3087613582611084,3.1270674087807393,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),MB_right,0.854511559009552,0.3720963299274444,2.2964794067605405,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),PI,0.4342751204967499,0.3667155504226684,1.1842288116667363,unknown,unknown,draper,moderate,single
Draper_Dee7_48hours_moderate_single_m3 (1),SEG,0.0416822768747806,0.0766730904579162,0.5436363217634863,unknown,unknown,draper,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,AL_left,0.0314617827534675,0.1325462758541107,0.2373645170392904,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,AL_right,0.0314685106277465,0.132288783788681,0.2378773901044746,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,CX,0.0353536270558834,0.1325727552175521,0.2666733975458836,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,MB_left,0.035144567489624,0.1440412998199463,0.2439895192111932,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,MB_right,0.0314646661281585,0.1324638873338699,0.237533917820584,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,PI,0.0275533609092235,0.1204568222165107,0.2287405594985625,unknown,unknown,unknown,moderate,single
Stat92E_GFP_48hours_moderate_single_f5,SEG,0.0456162504851818,0.2001848369836807,0.227870657800623,unknown,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,AL_left,0.562008798122406,0.3160988986492157,1.7779524083254836,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,AL_right,1.0,0.8643980026245117,1.1568744918009637,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,CX,0.0181052833795547,0.0087517453357577,2.06876259362581,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,MB_left,0.0120066739618778,0.0083256307989358,1.4421338456915975,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,MB_right,0.0119633181020617,0.0082240076735615,1.4546822640403485,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,PI,0.0168169494718313,0.0077687241137027,2.16469901951711,uasmitotimer,unknown,unknown,severe,single
UasMitoTimer_RepoGal4_1week_severe_single_m2,SEG,0.9802353382110596,0.6779568791389465,1.4458667923777515,uasmitotimer,unknown,unknown,severe,single
Draper_Dee7_paraquat_48h_1week_m1,AL_left,0.1107796728610992,0.2706282436847687,0.4093426146242772,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,AL_right,0.7794117331504822,0.294439822435379,2.6471002689235092,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,CX,0.3072373569011688,1.0,0.3072373569011688,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,MB_left,0.1678096354007721,0.3055070638656616,0.5492823415518857,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,MB_right,0.2589628398418426,0.7181742191314697,0.3605849847339572,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,PI,0.2402102053165435,0.2987965047359466,0.8039257538464945,unknown,unknown,draper,unknown,unknown
Draper_Dee7_paraquat_48h_1week_m1,SEG,0.1634006202220916,0.1590994447469711,1.0270345096550215,unknown,unknown,draper,unknown,unknown
Draper_Dee7_1week_moderate_double_m1,AL_left,0.2116653621196746,0.6506287455558777,0.3253243321409572,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,AL_right,0.99944269657135,0.998676300048828,1.0007674123462071,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,CX,0.9995583891868592,0.9982516765594482,1.0013090011848662,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,MB_left,0.2381637543439865,0.9984655380249025,0.23852976920476,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,MB_right,0.370782732963562,0.9330947399139404,0.3973687955820643,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,PI,0.9997791647911072,0.998700737953186,1.0010798298198231,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_double_m1,SEG,0.9992218613624572,0.9994654059410096,0.9997563251543228,unknown,unknown,draper,moderate,double
Draper_Dee7_1week_moderate_single_m3,AL_left,0.1479016840457916,0.0592640154063701,2.495640618200399,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,AL_right,0.1479016840457916,0.0592640154063701,2.495640618200399,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,CX,0.3322999477386474,0.1594358831644058,2.084223081675968,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,MB_left,0.1076525896787643,0.0590411052107811,1.823349838971284,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,MB_right,0.645155668258667,0.4481153786182403,1.4397088317923803,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,PI,0.3014613389968872,0.2017143070697784,1.494496564850026,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m3,SEG,0.0403230711817741,0.0158088523894548,2.550664032303274,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,AL_left,0.0553359687328338,0.9995604157447816,0.0553603042509466,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,AL_right,0.0473266132175922,0.7995359897613525,0.0591925989869679,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,CX,0.0552824102342128,0.9953844547271729,0.0555387518578089,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,MB_left,0.0552462264895439,0.797142744064331,0.0693053118791048,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,MB_right,0.0553229413926601,0.997912049293518,0.05543869465433,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,PI,0.0551540702581405,0.7987545132637024,0.0690500890352176,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m4,SEG,0.015810277312994,0.1000274717807769,0.1580593514114227,unknown,unknown,draper,moderate,single
Draper_Dee7_aged_control_control_f2,AL_left,0.1241896227002143,1.0,0.1241896227002143,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,AL_right,0.0883686691522598,0.0954487174749374,0.9258235363451932,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,CX,0.0149280820041894,0.9723135828971864,0.0153531558817768,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,MB_left,0.0155373606830835,0.0767391100525856,0.2024699097036248,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,MB_right,0.0118066444993019,0.0767901688814163,0.1537520319500064,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,PI,0.0117710810154676,0.0768159925937652,0.1532373743800719,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f2,SEG,1.0,0.2850962281227112,3.5075876190462254,unknown,unknown,draper,control,unknown
Stat92E_GFP_24hour_moderate_single_m3 (1),AL_left,0.8707447648048401,0.7981498837471008,1.0909539455383062,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),AL_right,0.8707738518714905,0.6869124174118042,1.2676635766062463,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),CX,0.8708611726760864,0.7983110547065735,1.090879510614042,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),MB_left,0.7575618624687195,0.7983110547065735,0.9489557460120208,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),MB_right,0.8709484934806824,0.6867588758468628,1.2682012917658907,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),PI,0.7574745416641235,0.7985259890556335,0.948590968917544,unknown,unknown,unknown,moderate,single
Stat92E_GFP_24hour_moderate_single_m3 (1),SEG,0.1683355718851089,0.1886270940303802,0.8924251987786911,unknown,unknown,unknown,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),AL_left,0.0419242084026336,0.42692831158638,0.098199644448155,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),AL_right,0.9987909197807312,0.4986843466758728,2.0028519572319965,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),CX,0.9984867572784424,0.9928363561630248,1.005691170634861,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),MB_left,0.0417005978524684,0.427673876285553,0.097505599861857,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),MB_right,0.9981864094734192,0.9943667650222778,1.003841283302601,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),PI,0.99803626537323,0.9951515793800354,1.0028987403054634,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_f3 (1),SEG,0.0420565530657768,0.4283584058284759,0.0981807582004523,unknown,unknown,draper,moderate,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,AL_left,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,AL_right,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,CX,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,MB_left,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,MB_right,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,PI,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
UasMitoTimer_RepoGal4_starved_nonInjury_single_f2,SEG,0.0,0.0,,uasmitotimer,unknown,unknown,unknown,single
Draper_Dee7_aged_control_control_f3,AL_left,0.0157343912869691,0.0848516374826431,0.1854341501681419,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,AL_right,0.0118036167696118,0.0848516374826431,0.1391088860486202,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,CX,0.0157031528651714,0.0848516374826431,0.1850659967332227,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,MB_left,0.0157149266451597,0.0847325250506401,0.185465104878767,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,MB_right,0.0157180503010749,0.108913630247116,0.1443166504083282,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,PI,0.0118074622005224,0.0848516374826431,0.1391542055147457,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f3,SEG,0.0078704394400119,0.0845409035682678,0.0930962304378081,unknown,unknown,draper,control,unknown
Draper_Dee7_1week_moderate_single_m5,AL_left,0.9993901252746582,0.9984309077262878,1.0009607250145678,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,AL_right,0.2425111681222915,0.6000769138336182,0.4041334744457975,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,CX,0.9999191164970398,0.9994810223579408,1.000438321618219,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,MB_left,0.998773992061615,0.9972220063209534,1.0015563091576642,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,MB_right,0.1059956550598144,0.5999121069908142,0.1766853074386069,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,PI,0.9905566573143004,0.996611475944519,0.9939245947128192,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m5,SEG,0.9988548755645752,0.997380793094635,1.0014779535360476,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,AL_left,0.0478075817227363,0.0713753029704094,0.6698056573231824,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,AL_right,0.0915785729885101,0.1938936859369278,0.4723133326698424,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,CX,0.9966133236885072,0.9969682097434998,0.9996440347329792,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,MB_left,0.0912780165672302,0.071450687944889,1.2774966790751443,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,MB_right,0.9999973177909852,0.9999364614486694,1.0000608602092853,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,PI,0.5338467955589294,0.5293002724647522,1.008589685913075,unknown,unknown,draper,moderate,single
Draper_Dee7_1week_moderate_single_m2,SEG,0.0913071930408477,0.1915178298950195,0.4767555746162005,unknown,unknown,draper,moderate,single
Draper_Dee7_aged_control_control_f4,AL_left,0.0158073808997869,0.9988301396369934,0.0158258949870413,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,AL_right,0.0157461054623127,0.6661376953125,0.0236379138624272,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,CX,0.0157895293086767,0.9975280165672302,0.0158286574877494,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,MB_left,1.0,0.9975280165672302,1.0024781092778492,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,MB_right,0.0156664941459894,0.6666666865348816,0.0234997405186372,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,PI,0.0157463457435369,0.9990335702896118,0.0157615782009929,unknown,unknown,draper,control,unknown
Draper_Dee7_aged_control_control_f4,SEG,0.0157803613692522,0.9996846318244934,0.0157853395629899,unknown,unknown,draper,control,unknown
UasMitoTimer_RepoGal4_1week_moderate_single_m2,AL_left,0.2185209244489669,0.2462888211011886,0.8872547421029185,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,AL_right,0.0907463207840919,0.0192036181688308,4.7254803749108625,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,CX,0.0889812037348747,0.0138651318848133,6.417624042389182,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,MB_left,0.089095801115036,0.0138651318848133,6.42588919133355,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,MB_right,0.0669412165880203,0.0138524370267987,4.832450525385303,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,PI,0.0669412165880203,0.0138651318848133,4.828025953459704,uasmitotimer,unknown,unknown,moderate,single
UasMitoTimer_RepoGal4_1week_moderate_single_m2,SEG,0.1848607808351516,0.2087025195360183,0.8857620945167745,uasmitotimer,unknown,unknown,moderate,single
Stat92E_GFP_24hours_moderate_single_f1,AL_left,0.5001984238624573,0.8038702607154846,0.6222377519193902,unknown,unknown,unknown,moderate,single
